date,ticker,close,volume
2022-04-28,EPSILON,207.8533,39554000
2022-04-28,ZETA,145.7812,36469600
2022-04-28,ETA,197.7323,292216000
2022-04-28,THETA,105.9596,122515800
2022-04-29,ALPHA,134.758,52472900
2022-04-29,BETA,130.6124,74728100
2022-04-29,GAMMA,124.725,26681700
2022-04-29,DELTA,124.6222,20415800
2022-04-29,EPSILON,210.3269,29143900
2022-04-29,ZETA,143.5809,21294100
2022-04-29,ETA,206.0053,570329000
2022-04-29,THETA,108.2284,109015000
2022-05-02,ALPHA,133.9236,48425700
2022-05-02,BETA,130.5483,73469400
2022-05-02,GAMMA,126.6561,30997200
2022-05-02,DELTA,122.4366,14113400
2022-05-02,EPSILON,206.9192,24350100
2022-05-02,ZETA,142.2323,26404400
2022-05-02,ETA,201.0173,402730000
2022-05-02,THETA,106.4808,128259700
2022-05-03,ALPHA,133.0575,65136000
2022-05-03,BETA,130.1166,65051900
2022-05-03,GAMMA,126.6805,21795400
2022-05-03,DELTA,122.5413,12930900
2022-05-03,EPSILON,205.0078,34463900
2022-05-03,ZETA,142.4984,22360800
2022-05-03,ETA,198.11,383387000
2022-05-03,THETA,104.2273,119728000
2022-05-04,ALPHA,131.7384,81235400
2022-05-04,BETA,130.5483,45345500
2022-05-04,GAMMA,127.1083,23419500
2022-05-04,DELTA,121.7043,17089200
2022-05-04,EPSILON,201.972,17889400
2022-05-04,ZETA,143.0219,22519900
2022-05-04,ETA,196.3998,321850000
2022-05-04,THETA,102.8016,95108500
2022-05-05,ALPHA,137.9205,113453200
2022-05-05,BETA,132.7882,56951700
2022-05-05,GAMMA,129.1371,26639300
2022-05-05,DELTA,122.7273,11261400
2022-05-05,EPSILON,201.3319,27000500
2022-05-05,ZETA,150.8828,28197100
2022-05-05,ETA,204.3664,361494000
2022-05-05,THETA,104.8098,107607300
2022-05-06,ALPHA,137.8649,55962800
2022-05-06,BETA,131.9333,49430900
2022-05-06,GAMMA,129.3449,26511400
2022-05-06,DELTA,125.2848,7484900
2022-05-06,EPSILON,201.7557,16400500
2022-05-06,ZETA,152.4177,21318600
2022-05-06,ETA,207.7226,344979000
2022-05-06,THETA,105.0628,112249400
2022-05-09,ALPHA,136.4902,45326900
2022-05-09,BETA,131.228,44089400
2022-05-09,GAMMA,130.3104,36360100
2022-05-09,DELTA,124.7965,7343600
2022-05-09,EPSILON,201.8422,16865600
2022-05-09,ZETA,150.0754,21340800
2022-05-09,ETA,203.5897,314869000
2022-05-09,THETA,104.5569,88965000
2022-05-10,ALPHA,137.9126,53724500
2022-05-10,BETA,133.4977,78627600
2022-05-10,GAMMA,134.6737,63153400
2022-05-10,DELTA,129.9117,8133400
2022-05-10,EPSILON,201.5914,19119000
2022-05-10,ZETA,149.5342,30078000
2022-05-10,ETA,205.8272,369350000
2022-05-10,THETA,104.6105,119840700
2022-05-11,ALPHA,138.0635,49514700
2022-05-11,BETA,132.5573,74924800
2022-05-11,GAMMA,137.1058,78900000
2022-05-11,DELTA,135.515,7057300
2022-05-11,EPSILON,203.9353,20449000
2022-05-11,ZETA,152.675,31680200
2022-05-11,ETA,203.6396,322149000
2022-05-11,THETA,104.281,103889900
2022-05-12,ALPHA,137.3156,45533100
2022-05-12,BETA,132.07,49852700
2022-05-12,GAMMA,134.7592,41102300
2022-05-12,DELTA,136.6078,9988600
2022-05-12,EPSILON,202.2228,16161400
2022-05-12,ZETA,149.0373,19774700
2022-05-12,ETA,201.9437,274222000
2022-05-12,THETA,102.7863,157849600
2022-05-13,ALPHA,136.9177,37266700
2022-05-13,BETA,132.2795,53011100
2022-05-13,GAMMA,135.9081,36266800
2022-05-13,DELTA,135.4452,7639500
2022-05-13,EPSILON,206.5905,20653200
2022-05-13,ZETA,147.5912,16336500
2022-05-13,ETA,206.3117,293926000
2022-05-13,THETA,103.6524,105592500
2022-05-16,ALPHA,136.9177,42110300
2022-05-16,BETA,133.2541,71472900
2022-05-16,GAMMA,138.5969,45035600
2022-05-16,DELTA,138.9328,6477200
2022-05-16,EPSILON,206.556,18163800
2022-05-16,ZETA,147.742,26730300
2022-05-16,ETA,208.1644,449405000
2022-05-16,THETA,102.9549,98288800
2022-05-17,ALPHA,137.4111,57951600
2022-05-17,BETA,134.5136,65655200
2022-05-17,GAMMA,141.1635,33323600
2022-05-17,DELTA,140.479,12711500
2022-05-17,EPSILON,209.7301,21193100
2022-05-17,ZETA,154.2543,24315000
2022-05-17,ETA,215.0408,432535000
2022-05-17,THETA,106.1205,125473600
2022-05-18,ALPHA,139.2889,65496700
2022-05-18,BETA,136.4499,73174100
2022-05-18,GAMMA,144.4023,35234200
2022-05-18,DELTA,142.7924,10999600
2022-05-18,EPSILON,213.5011,22943300
2022-05-18,ZETA,156.9426,27276000
2022-05-18,ETA,225.7294,748725000
2022-05-18,THETA,106.9253,109520300
2022-05-19,ALPHA,139.3765,55809500
2022-05-19,BETA,136.3727,55056300
2022-05-19,GAMMA,142.0802,41353400
2022-05-19,DELTA,142.711,13492200
2022-05-19,EPSILON,212.4546,21733600
2022-05-19,ZETA,159.8261,27546700
2022-05-19,ETA,222.7793,473908000
2022-05-19,THETA,106.6801,136196700
2022-05-20,ALPHA,138.6126,43570900
2022-05-20,BETA,137.5894,70741100
2022-05-20,GAMMA,140.5647,35253000
2022-05-20,DELTA,145.3732,11402500
2022-05-20,EPSILON,214.7725,27738500
2022-05-20,ZETA,167.5716,24115700
2022-05-20,ETA,222.1522,372000000
2022-05-20,THETA,105.7986,132001400
2022-05-23,ALPHA,136.5119,50747300
2022-05-23,BETA,135.0533,67576300
2022-05-23,GAMMA,140.5402,34046300
2022-05-23,DELTA,142.4785,9514900
2022-05-23,EPSILON,213.406,17748100
2022-05-23,ZETA,164.8212,30797200
2022-05-23,ETA,218.6749,356253000
2022-05-23,THETA,104.6948,156952100
2022-05-24,ALPHA,136.7347,45143500
2022-05-24,BETA,134.4493,63487900
2022-05-24,GAMMA,142.6913,34182600
2022-05-24,DELTA,140.5487,8578000
2022-05-24,EPSILON,215.5423,17724300
2022-05-24,ZETA,162.2749,23384900
2022-05-24,ETA,217.606,721419000
2022-05-24,THETA,103.7367,137605100
2022-05-25,ALPHA,137.6498,56058300
2022-05-25,BETA,139.6199,66496700
2022-05-25,GAMMA,140.5524,42317000
2022-05-25,DELTA,143.548,8472500
2022-05-25,EPSILON,218.5521,22371400
2022-05-25,ZETA,163.6678,43301700
2022-05-25,ETA,270.6358,1543911000
2022-05-25,THETA,103.9897,96870700
2022-05-26,ALPHA,139.5913,54835000
2022-05-26,BETA,142.6058,96779900
2022-05-26,GAMMA,146.7979,35635900
2022-05-26,DELTA,144.8617,8579900
2022-05-26,EPSILON,226.639,25727200
2022-05-26,ZETA,171.3867,36630600
2022-05-26,ETA,277.5193,714397000
2022-05-26,THETA,104.9631,162061500
2022-05-27,ALPHA,141.0793,55964400
2022-05-27,BETA,141.8861,64314800
2022-05-27,GAMMA,148.6923,35076700
2022-05-27,DELTA,143.7689,7399900
2022-05-27,EPSILON,227.0541,23816500
2022-05-27,ZETA,178.4757,29503100
2022-05-27,ETA,285.8208,923401000
2022-05-27,THETA,105.3617,128818700
2022-05-30,ALPHA,141.0395,99625300
2022-05-30,BETA,140.678,72800800
2022-05-30,GAMMA,147.3723,37325800
2022-05-30,DELTA,142.8389,14219900
2022-05-30,EPSILON,228.9569,25473700
2022-05-30,ZETA,180.9334,45950600
2022-05-30,ETA,269.5955,1002580000
2022-05-30,THETA,104.0204,150711700
2022-05-31,ALPHA,143.2993,68901800
2022-05-31,BETA,142.473,54375100
2022-05-31,GAMMA,150.0489,30772700
2022-05-31,DELTA,143.827,12248100
2022-05-31,EPSILON,235.781,25609500
2022-05-31,ZETA,184.1185,26773900
2022-05-31,ETA,283.3909,635873000
2022-05-31,THETA,105.4537,148029900
2022-06-01,ALPHA,143.9836,61996900
2022-06-01,BETA,143.681,61264400
2022-06-01,GAMMA,151.8577,26980100
2022-06-01,DELTA,144.9314,12922500
2022-06-01,EPSILON,235.781,19416900
2022-06-01,ZETA,189.8412,25873800
2022-06-01,ETA,280.2342,482731000
2022-06-01,THETA,107.6688,164398400
2022-06-02,ALPHA,142.8935,121946500
2022-06-02,BETA,143.9124,47950100
2022-06-02,GAMMA,153.141,32305500
2022-06-02,DELTA,146.4892,8511900
2022-06-02,EPSILON,234.7258,20742900
2022-06-02,ZETA,193.0707,21307100
2022-06-02,ETA,279.1226,396094000
2022-06-02,THETA,106.6111,151143100
2022-06-03,ALPHA,142.5991,64848400
2022-06-03,BETA,142.9442,45695200
2022-06-03,GAMMA,154.7421,26638300
2022-06-03,DELTA,148.0005,9329500
2022-06-03,EPSILON,234.4923,19419000
2022-06-03,ZETA,196.3535,20396200
2022-06-03,ETA,275.4386,388729000
2022-06-03,THETA,106.8027,146911600
2022-06-06,ALPHA,141.493,61944600
2022-06-06,BETA,138.5318,95663300
2022-06-06,GAMMA,148.1667,52539000
2022-06-06,DELTA,142.4087,9281400
2022-06-06,EPSILON,227.9882,26163600
2022-06-06,ZETA,199.2459,40717100
2022-06-06,ETA,267.065,511998000
2022-06-06,THETA,107.8375,185710800
2022-06-07,ALPHA,143.6813,50214900
2022-06-07,BETA,139.3372,62159300
2022-06-07,GAMMA,151.8577,29389200
2022-06-07,DELTA,141.9902,7368100
2022-06-07,EPSILON,228.8358,20899400
2022-06-07,ZETA,208.3755,23277700
2022-06-07,ETA,274.4409,417772000
2022-06-07,THETA,107.8681,164489700
2022-06-08,ALPHA,143.9916,48900000
2022-06-08,BETA,139.9926,51396000
2022-06-08,GAMMA,150.8555,23778300
2022-06-08,DELTA,142.0949,7249100
2022-06-08,EPSILON,229.1558,16949800
2022-06-08,ZETA,216.8397,22529000
2022-06-08,ETA,276.2938,427717000
2022-06-08,THETA,108.0827,200242400
2022-06-09,ALPHA,146.2434,54274900
2022-06-09,BETA,142.1602,51338000
2022-06-09,GAMMA,154.6932,28306400
2022-06-09,DELTA,143.734,7596600
2022-06-09,EPSILON,234.4317,15442500
2022-06-09,ZETA,221.6574,24260300
2022-06-09,ETA,281.3679,388701000
2022-06-09,THETA,108.0751,150337900
2022-06-10,ALPHA,145.8615,54929100
2022-06-10,BETA,143.2055,50564800
2022-06-10,GAMMA,154.8032,22278300
2022-06-10,DELTA,143.9549,7701600
2022-06-10,EPSILON,234.6653,16164000
2022-06-10,ZETA,229.536,22951300
2022-06-10,ETA,292.3426,613208000
2022-06-10,THETA,108.8569,162384300
2022-06-13,ALPHA,146.3707,57462900
2022-06-13,BETA,144.5121,52422500
2022-06-13,GAMMA,154.5099,30592300
2022-06-13,DELTA,143.7689,9068700
2022-06-13,EPSILON,236.421,19175100
2022-06-13,ZETA,227.8325,26003800
2022-06-13,ETA,306.4175,740465000
2022-06-13,THETA,108.4507,170575500
2022-06-14,ALPHA,148.0099,65433200
2022-06-14,BETA,149.1215,60458500
2022-06-14,GAMMA,155.3532,35246300
2022-06-14,DELTA,145.4197,9343100
2022-06-14,EPSILON,243.7554,25973500
2022-06-14,ZETA,227.0428,38899100
2022-06-14,ETA,303.966,568622000
2022-06-14,THETA,109.677,160171200
2022-06-15,ALPHA,147.1426,101256200
2022-06-15,BETA,146.6497,84247100
2022-06-15,GAMMA,153.3733,45535600
2022-06-15,DELTA,143.6061,13813500
2022-06-15,EPSILON,243.0375,43127700
2022-06-15,ZETA,231.1596,46552000
2022-06-15,ETA,304.2438,655709000
2022-06-15,THETA,109.8074,167915600
2022-06-16,ALPHA,147.2142,49799100
2022-06-16,BETA,144.8163,56930100
2022-06-16,GAMMA,153.7277,26097500
2022-06-16,DELTA,143.1063,8428600
2022-06-16,EPSILON,245.9176,20701600
2022-06-16,ZETA,243.501,26375400
2022-06-16,ETA,312.197,451153000
2022-06-16,THETA,109.2478,165611200
2022-06-17,ALPHA,146.3787,49515700
2022-06-17,BETA,142.8928,52137700
2022-06-17,GAMMA,152.5666,30306300
2022-06-17,DELTA,140.1418,9926500
2022-06-17,EPSILON,243.5911,20556200
2022-06-17,ZETA,230.2014,25117800
2022-06-17,ETA,306.7595,551603000
2022-06-17,THETA,109.0868,211797100
2022-06-20,ALPHA,148.7977,51245300
2022-06-20,BETA,145.5274,90354600
2022-06-20,GAMMA,159.0687,26952200
2022-06-20,DELTA,143.1644,10075200
2022-06-20,EPSILON,246.3933,17563100
2022-06-20,ZETA,234.7706,23556800
2022-06-20,ETA,306.6169,417737000
2022-06-20,THETA,106.9867,166875900
2022-06-21,ALPHA,148.543,53117000
2022-06-21,BETA,143.5182,71927800
2022-06-21,GAMMA,158.0665,34913600
2022-06-21,DELTA,142.2227,9919500
2022-06-21,EPSILON,249.7232,51092000
2022-06-21,ZETA,227.6639,23146900
2022-06-21,ETA,300.8018,358140000
2022-06-21,THETA,106.4271,177460800
2022-06-22,ALPHA,147.4211,48088700
2022-06-22,BETA,140.768,59989300
2022-06-22,GAMMA,155.6221,33969900
2022-06-22,DELTA,137.5726,8429700
2022-06-22,EPSILON,240.8493,24232700
2022-06-22,ZETA,213.8675,21520600
2022-06-22,ETA,289.5633,594322000
2022-06-22,THETA,106.6877,179990600
2022-06-23,ALPHA,149.6411,50730800
2022-06-23,BETA,143.3255,46801000
2022-06-23,GAMMA,157.8831,39535900
2022-06-23,DELTA,137.561,8154000
2022-06-23,EPSILON,248.2702,26108300
2022-06-23,ZETA,221.9945,24354100
2022-06-23,ETA,298.4286,462175000
2022-06-23,THETA,106.6954,164968200
2022-06-24,ALPHA,150.588,51216800
2022-06-24,BETA,143.8738,52149500
2022-06-24,GAMMA,157.712,27091400
2022-06-24,DELTA,139.7117,7558600
2022-06-24,EPSILON,246.7479,16722100
2022-06-24,ZETA,227.3445,20259500
2022-06-24,ETA,293.0196,582639000
2022-06-24,THETA,106.2278,159770800
2022-06-27,ALPHA,150.8586,46347300
2022-06-27,BETA,143.5311,40761000
2022-06-27,GAMMA,156.3188,24090900
2022-06-27,DELTA,138.4562,15423200
2022-06-27,EPSILON,243.4959,15395700
2022-06-27,ZETA,228.4624,16997000
2022-06-27,ETA,290.9173,380514000
2022-06-27,THETA,109.9377,131283400
2022-06-28,ALPHA,154.3438,85213200
2022-06-28,BETA,145.8829,54350700
2022-06-28,GAMMA,159.3253,29532200
2022-06-28,DELTA,139.1537,14212800
2022-06-28,EPSILON,248.2097,19694900
2022-06-28,ZETA,232.2509,26832800
2022-06-28,ETA,301.4645,501148000
2022-06-28,THETA,111.4783,112620800
2022-06-29,ALPHA,153.1422,31458200
2022-06-29,BETA,144.7905,28264800
2022-06-29,GAMMA,159.1542,14467900
2022-06-29,DELTA,139.3862,8021600
2022-06-29,EPSILON,247.3793,8629300
2022-06-29,ZETA,248.2655,12508700
2022-06-29,ETA,302.2555,198209000
2022-06-29,THETA,112.3751,119685900
2022-06-30,ALPHA,152.2431,46920300
2022-06-30,BETA,144.8591,35895400
2022-06-30,GAMMA,159.3498,27584800
2022-06-30,DELTA,141.5369,8934900
2022-06-30,EPSILON,254.6012,33865500
2022-06-30,ZETA,250.6255,18172400
2022-06-30,ETA,301.5714,323618000
2022-06-30,THETA,111.6265,131530900
2022-07-01,ALPHA,152.625,45094300
2022-07-01,BETA,146.1957,40639900
2022-07-01,GAMMA,156.881,24745200
2022-07-01,DELTA,139.6303,9709500
2022-07-01,EPSILON,252.5428,47600500
2022-07-01,ZETA,245.3553,28161200
2022-07-01,ETA,300.0464,303582000
2022-07-01,THETA,110.5229,120332100
2022-07-04,ALPHA,151.7259,46815000
2022-07-04,BETA,144.4607,41992300
2022-07-04,GAMMA,158.6165,21709500
2022-07-04,DELTA,138.8979,8981500
2022-07-04,EPSILON,251.28,25586000
2022-07-04,ZETA,243.4833,21214800
2022-07-04,ETA,302.8969,355881000
2022-07-04,THETA,111.395,113879200
2022-07-05,ALPHA,150.0787,59922200
2022-07-05,BETA,142.1517,61889300
2022-07-05,GAMMA,155.3777,35315200
2022-07-05,DELTA,135.3755,9100100
2022-07-05,EPSILON,254.3677,37058300
2022-07-05,ZETA,239.2068,32791400
2022-07-05,ETA,300.5951,353908000
2022-07-05,THETA,112.0201,119425400
2022-07-06,ALPHA,149.657,46638100
2022-07-06,BETA,142.4259,49951500
2022-07-06,GAMMA,157.3943,23078800
2022-07-06,DELTA,136.1776,11260900
2022-07-06,EPSILON,257.9917,27585900
2022-07-06,ZETA,239.3665,26698200
2022-07-06,ETA,302.1985,298244000
2022-07-06,THETA,113.772,91972400
2022-07-07,ALPHA,151.0018,60750200
2022-07-07,BETA,144.4522,54022800
2022-07-07,GAMMA,159.8631,30404400
2022-07-07,DELTA,138.2585,11323200
2022-07-07,EPSILON,267.5488,36677100
2022-07-07,ZETA,241.3184,29995300
2022-07-07,ETA,312.8669,481277000
2022-07-07,THETA,114.3353,95672100
2022-07-08,ALPHA,151.6145,41342300
2022-07-08,BETA,146.7911,61170900
2022-07-08,GAMMA,164.1408,44297900
2022-07-08,DELTA,144.7803,11234900
2022-07-08,EPSILON,271.069,30281000
2022-07-08,ZETA,246.562,20567200
2022-07-08,ETA,327.6544,478204000
2022-07-08,THETA,114.891,112681500
2022-07-11,ALPHA,151.7338,41616200
2022-07-11,BETA,147.8964,54487100
2022-07-11,GAMMA,164.6052,33283100
2022-07-11,DELTA,145.8033,27028400
2022-07-11,EPSILON,267.1423,23054100
2022-07-11,ZETA,249.6495,28352700
2022-07-11,ETA,324.0341,772075000
2022-07-11,THETA,115.5856,120062400
2022-07-12,ALPHA,154.3597,50520200
2022-07-12,BETA,148.1063,48450200
2022-07-12,GAMMA,163.2364,25716200
2022-07-12,DELTA,144.9082,17262400
2022-07-12,EPSILON,268.6559,25323100
2022-07-12,ZETA,257.6346,20363900
2022-07-12,ETA,331.1035,510488000
2022-07-12,THETA,118.3716,131569600
2022-07-13,ALPHA,154.1528,48288200
2022-07-13,BETA,154.0009,54882900
2022-07-13,GAMMA,162.3442,26193600
2022-07-13,DELTA,143.8735,13491700
2022-07-13,EPSILON,269.8927,20731900
2022-07-13,ZETA,260.2608,64738600
2022-07-13,ETA,338.4652,569164000
2022-07-13,THETA,118.5877,112120300
2022-07-14,ALPHA,155.2429,80507300
2022-07-14,BETA,152.1117,54531000
2022-07-14,GAMMA,165.4363,37224000
2022-07-14,DELTA,141.8623,12510000
2022-07-14,EPSILON,273.3178,21763700
2022-07-14,ZETA,258.4154,39732900
2022-07-14,ETA,335.4934,427502000
2022-07-14,THETA,119.043,142355400
2022-07-15,ALPHA,153.6754,59581200
2022-07-15,BETA,148.5946,59820600
2022-07-15,GAMMA,158.8365,37906800
2022-07-15,DELTA,138.5724,9935900
2022-07-15,EPSILON,261.6502,23836900
2022-07-15,ZETA,233.2535,33778400
2022-07-15,ETA,324.3975,537865000
2022-07-15,THETA,120.5094,175158300
2022-07-18,ALPHA,152.7285,71951700
2022-07-18,BETA,147.2666,133307300
2022-07-18,GAMMA,158.8854,72937900
2022-07-18,DELTA,139.5257,10636400
2022-07-18,EPSILON,254.5062,42139300
2022-07-18,ZETA,230.6982,69405400
2022-07-18,ETA,315.7674,963769000
2022-07-18,THETA,119.5833,161796100
2022-07-19,ALPHA,153.373,45377800
2022-07-19,BETA,147.8407,45591100
2022-07-19,GAMMA,157.4187,29686100
2022-07-19,DELTA,141.2811,14381400
2022-07-19,EPSILON,252.2141,24915700
2022-07-19,ZETA,238.7188,26678100
2022-07-19,ETA,317.9267,382516000
2022-07-19,THETA,121.9371,136508500
2022-07-20,ALPHA,154.0653,37283200
2022-07-20,BETA,150.3553,39236700
2022-07-20,GAMMA,157.8221,52509600
2022-07-20,DELTA,142.0716,9944700
2022-07-20,EPSILON,254.6877,19585600
2022-07-20,ZETA,235.3651,41637700
2022-07-20,ETA,325.5307,348081000
2022-07-20,THETA,121.0265,112757300
2022-07-21,ALPHA,154.7655,47471900
2022-07-21,BETA,144.6963,53910100
2022-07-21,GAMMA,156.6243,61682100
2022-07-21,DELTA,150.279,8728600
2022-07-21,EPSILON,258.2339,47256900
2022-07-21,ZETA,234.54,58383700
2022-07-21,ETA,323.9129,364237000
2022-07-21,THETA,121.7519,95856200
2022-07-22,ALPHA,153.747,47460200
2022-07-22,BETA,141.6762,52610700
2022-07-22,GAMMA,156.7465,44952100
2022-07-22,DELTA,150.4301,10778400
2022-07-22,EPSILON,269.5987,64229200
2022-07-22,ZETA,226.8743,39635300
2022-07-22,ETA,327.1056,455976000
2022-07-22,THETA,120.409,103697300
2022-07-25,ALPHA,155.8238,48291400
2022-07-25,BETA,144.9533,46317400
2022-07-25,GAMMA,161.5864,36591200
2022-07-25,DELTA,154.1269,9103800
2022-07-25,EPSILON,281.5083,39220300
2022-07-25,ZETA,236.3943,28484900
2022-07-25,ETA,333.1631,331194000
2022-07-25,THETA,121.0959,111446000
2022-07-26,ALPHA,156.3171,38824100
2022-07-26,BETA,143.9038,41901500
2022-07-26,GAMMA,163.383,28055500
2022-07-26,DELTA,154.2897,8892700
2022-07-26,EPSILON,275.5578,25799600
2022-07-26,ZETA,237.2726,25446000
2022-07-26,ETA,333.0134,251055000
2022-07-26,THETA,121.9063,84582200
2022-07-27,ALPHA,155.6487,35175100
2022-07-27,BETA,144.0837,42098500
2022-07-27,GAMMA,160.9509,23166800
2022-07-27,DELTA,152.9296,6853900
2022-07-27,EPSILON,279.1126,22817900
2022-07-27,ZETA,231.6299,18311900
2022-07-27,ETA,331.4314,237858000
2022-07-27,THETA,121.3043,83166000
2022-07-28,ALPHA,153.2377,50389300
2022-07-28,BETA,140.2968,51027600
2022-07-28,GAMMA,156.6976,26273300
2022-07-28,DELTA,149.2444,8299400
2022-07-28,EPSILON,271.8474,20461100
2022-07-28,ZETA,225.4547,27761300
2022-07-28,ETA,315.4823,530142000
2022-07-28,THETA,119.9305,101752900
2022-07-29,ALPHA,152.1158,61235200
2022-07-29,BETA,139.9369,88585200
2022-07-29,GAMMA,157.5532,20089500
2022-07-29,DELTA,149.3257,6084000
2022-07-29,EPSILON,270.8788,15180200
2022-07-29,ZETA,230.0772,18253700
2022-07-29,ETA,317.2354,324176000
2022-07-29,THETA,120.6637,97569100
2022-08-01,ALPHA,144.8112,115956800
2022-08-01,BETA,140.4167,153128500
2022-08-01,GAMMA,170.5818,26147200
2022-08-01,DELTA,148.9305,6209400
2022-08-01,EPSILON,268.7511,17612800
2022-08-01,ZETA,225.2329,23741500
2022-08-01,ETA,318.4113,362666000
2022-08-01,THETA,120.409,99539900
2022-08-02,ALPHA,142.3126,97576100
2022-08-02,BETA,141.4149,71213100
2022-08-02,GAMMA,173.8206,22746300
2022-08-02,DELTA,152.9063,7251800
2022-08-02,EPSILON,273.7934,16236500
2022-08-02,ZETA,223.0947,17741500
2022-08-02,ETA,323.6636,322154000
2022-08-02,THETA,120.9802,111097900
2022-08-03,ALPHA,143.0686,67823000
2022-08-03,BETA,139.6756,51710500
2022-08-03,GAMMA,171.034,23535200
2022-08-03,DELTA,152.7552,8623400
2022-08-03,EPSILON,270.403,15183500
2022-08-03,ZETA,221.542,22327600
2022-08-03,ETA,318.2973,353843000
2022-08-03,THETA,120.301,96642200
2022-08-04,ALPHA,141.7875,60378500
2022-08-04,BETA,138.0392,50017300
2022-08-04,GAMMA,168.4796,24912900
2022-08-04,DELTA,150.7324,6277800
2022-08-04,EPSILON,263.9768,19955800
2022-08-04,ZETA,214.8789,22373300
2022-08-04,ETA,303.2604,586449000
2022-08-04,THETA,118.688,101596300
2022-08-05,ALPHA,141.6124,54686900
2022-08-05,BETA,138.339,58928400
2022-08-05,GAMMA,169.3473,20857800
2022-08-05,DELTA,150.7673,5995100
2022-08-05,EPSILON,264.4352,14358900
2022-08-05,ZETA,217.6737,20113700
2022-08-05,ETA,302.0775,492705000
2022-08-05,THETA,118.5105,109498600
2022-08-08,ALPHA,141.6602,52036700
2022-08-08,BETA,137.5165,42905800
2022-08-08,GAMMA,169.164,19591100
2022-08-08,DELTA,150.6161,5180700
2022-08-08,EPSILON,260.8891,14046300
2022-08-08,ZETA,215.287,24355500
2022-08-08,ETA,291.1525,533085000
2022-08-08,THETA,119.1974,99038600
2022-08-09,ALPHA,142.9908,43675600
2022-08-09,BETA,138.8146,47148700
2022-08-09,GAMMA,171.804,24695600
2022-08-09,DELTA,152.6738,5044300
2022-08-09,EPSILON,264.8244,15641900
2022-08-09,ZETA,212.7229,18836100
2022-08-09,ETA,311.805,690286000
2022-08-09,THETA,119.4443,98595300
2022-08-10,ALPHA,141.3893,43622600
2022-08-10,BETA,137.8807,42781500
2022-08-10,GAMMA,168.2596,19770700
2022-08-10,DELTA,150.8719,10300300
2022-08-10,EPSILON,261.1572,11623600
2022-08-10,ZETA,206.6897,16966300
2022-08-10,ETA,313.1377,676512000
2022-08-10,THETA,116.4037,88197600
2022-08-11,ALPHA,140.6881,46964900
2022-08-11,BETA,137.5458,41675900
2022-08-11,GAMMA,165.0819,25216100
2022-08-11,DELTA,149.6164,6978200
2022-08-11,EPSILON,254.5321,18547700
2022-08-11,ZETA,200.1597,20698900
2022-08-11,ETA,309.9023,527451000
2022-08-11,THETA,115.9097,112484500
2022-08-12,ALPHA,138.6404,66062900
2022-08-12,BETA,136.0347,48354100
2022-08-12,GAMMA,163.7497,33446300
2022-08-12,DELTA,151.0346,9953900
2022-08-12,EPSILON,246.575,23950100
2022-08-12,ZETA,194.4992,21257200
2022-08-12,ETA,308.8903,452395000
2022-08-12,THETA,114.7058,120718400
2022-08-15,ALPHA,139.0308,61172200
2022-08-15,BETA,135.863,48497700
2022-08-15,GAMMA,162.8208,30504800
2022-08-15,DELTA,148.1748,8517500
2022-08-15,EPSILON,244.9835,35347900
2022-08-15,ZETA,191.1898,24755000
2022-08-15,ETA,308.5696,583768000
2022-08-15,THETA,114.9682,136276600
2022-08-16,ALPHA,140.1065,46311900
2022-08-16,BETA,138.1812,41442500
2022-08-16,GAMMA,164.6052,25248700
2022-08-16,DELTA,149.2327,8327000
2022-08-16,EPSILON,250.7351,20181500
2022-08-16,ZETA,205.1992,24040000
2022-08-16,ETA,334.7096,692573000
2022-08-16,THETA,115.3618,135702700
2022-08-17,ALPHA,141.214,42038900
2022-08-17,BETA,138.4302,32905400
2022-08-17,GAMMA,164.0797,22054900
2022-08-17,DELTA,150.0581,9673300
2022-08-17,EPSILON,248.7458,12980200
2022-08-17,ZETA,206.8938,16084600
2022-08-17,ETA,325.4523,755293000
2022-08-17,THETA,112.9693,130442800
2022-08-18,ALPHA,144.3135,52722800
2022-08-18,BETA,140.3792,42801000
2022-08-18,GAMMA,165.6319,27819700
2022-08-18,DELTA,153.8828,7858000
2022-08-18,EPSILON,254.4888,18287000
2022-08-18,ZETA,210.1499,21166400
2022-08-18,ETA,335.7715,779046000
2022-08-18,THETA,113.7334,101077600
2022-08-19,ALPHA,140.5368,54945800
2022-08-19,BETA,137.3612,43646300
2022-08-19,GAMMA,161.1342,28500700
2022-08-19,DELTA,150.8719,6534000
2022-08-19,EPSILON,248.0107,18360900
2022-08-19,ZETA,204.099,23281400
2022-08-19,ETA,336.1064,1156044000
2022-08-19,THETA,113.6253,99777400
2022-08-22,ALPHA,142.3136,51449600
2022-08-22,BETA,138.6534,44147500
2022-08-22,GAMMA,162.8697,26762900
2022-08-22,DELTA,150.9882,6695500
2022-08-22,EPSILON,246.9296,23701400
2022-08-22,ZETA,211.6849,21684100
2022-08-22,ETA,327.9466,925341000
2022-08-22,THETA,113.4864,106612200
2022-08-23,ALPHA,143.5725,43820700
2022-08-23,BETA,138.9625,34108400
2022-08-23,GAMMA,162.7231,20543300
2022-08-23,DELTA,152.3018,5094100
2022-08-23,EPSILON,251.0465,14239300
2022-08-23,ZETA,211.8889,14808500
2022-08-23,ETA,333.7689,685192000
2022-08-23,THETA,113.88,107673700
2022-08-24,ALPHA,146.7038,53003900
