update_id,best_bid_price,best_bid_qty,best_ask_price,best_ask_qty,transaction_time,event_time
3751159362736,42289.60000000,5.13900000,42289.70000000,1.33300000,1704067213679,1704067213687
3751159362813,42289.60000000,5.13900000,42289.70000000,1.41400000,1704067213679,1704067213687
3751159362923,42289.60000000,5.13900000,42289.70000000,1.37700000,1704067213680,1704067213687
3751159362926,42289.60000000,5.13900000,42289.70000000,1.45800000,1704067213680,1704067213687
3751159363085,42289.60000000,5.13900000,42289.70000000,1.53900000,1704067213680,1704067213687
3751159363246,42289.60000000,5.13900000,42289.70000000,1.45800000,1704067213681,1704067213687
3751159363357,42289.60000000,5.13900000,42289.70000000,1.37700000,1704067213682,1704067213688
3751159363376,42289.60000000,5.13900000,42289.70000000,1.29600000,1704067213682,1704067213688
3751159363478,42289.60000000,5.13900000,42289.70000000,1.21500000,1704067213683,1704067213688
3751159363683,42289.60000000,5.13900000,42289.70000000,1.37500000,1704067213683,1704067213689
3751159364114,42289.60000000,5.13900000,42289.70000000,1.21500000,1704067213686,1704067213692
3751159364416,42289.60000000,4.61900000,42289.70000000,1.21500000,1704067213689,1704067213696
3751159364465,42289.60000000,4.61900000,42289.70000000,1.37500000,1704067213689,1704067213696
3751159364685,42289.60000000,4.61900000,42289.70000000,1.21500000,1704067213691,1704067213696
3751159364836,42289.60000000,4.69700000,42289.70000000,1.21500000,1704067213692,1704067213698
3751159365127,42289.60000000,4.69700000,42289.70000000,1.37500000,1704067213694,1704067213700
3751159365233,42289.60000000,4.69700000,42289.70000000,2.47500000,1704067213695,1704067213700
3751159365518,42289.60000000,4.69700000,42289.70000000,2.31500000,1704067213697,1704067213704
3751159366171,42289.60000000,4.69700000,42289.70000000,2.47500000,1704067213704,1704067213710
3751159366209,42289.60000000,4.69700000,42289.70000000,2.55600000,1704067213704,1704067213710
3751159366217,42289.60000000,4.69700000,42289.70000000,2.59300000,1704067213704,1704067213710
3751159366235,42289.60000000,4.69700000,42289.70000000,2.67400000,1704067213705,1704067213710
3751159366238,42289.60000000,4.69700000,42289.70000000,2.75500000,1704067213705,1704067213710
3751159366248,42289.60000000,4.69700000,42289.70000000,2.83600000,1704067213705,1704067213710
3751159366335,42289.60000000,4.69700000,42289.70000000,2.91700000,1704067213705,1704067213710
3751159366451,42289.60000000,4.69700000,42289.70000000,2.99800000,1704067213706,1704067213711
3751159366491,42289.60000000,4.69700000,42289.70000000,3.07900000,1704067213706,1704067213711
3751159366500,42289.60000000,4.69700000,42289.70000000,3.16000000,1704067213706,1704067213711
3751159366832,42289.60000000,4.69700000,42289.70000000,3.24100000,1704067213708,1704067213712
3751159371234,42289.60000000,4.58000000,42289.70000000,3.24100000,1704067213743,1704067213750
3751159371817,42289.60000000,4.90600000,42289.70000000,3.24100000,1704067213744,1704067213752
3751159373095,42289.60000000,4.89800000,42289.70000000,4.44100000,1704067213752,1704067213759
3751159373500,42289.60000000,4.89800000,42289.70000000,3.24100000,1704067213755,1704067213760
3751159375293,42289.60000000,4.94800000,42289.70000000,3.24100000,1704067213769,1704067213775
3751159375963,42289.60000000,4.94800000,42289.70000000,3.24600000,1704067213774,1704067213779
3751159378083,42289.60000000,4.94100000,42289.70000000,3.24600000,1704067213787,1704067213791
3751159385716,42289.60000000,5.05700000,42289.70000000,3.24600000,1704067213816,1704067213822
3751159387055,42289.60000000,6.25700000,42289.70000000,2.92000000,1704067213824,1704067213832
3751159387064,42289.60000000,6.25700000,42289.70000000,2.52000000,1704067213824,1704067213832
3751159388032,42289.60000000,5.05700000,42289.70000000,2.52000000,1704067213828,1704067213835
3751159388561,42289.60000000,5.05700000,42289.70000000,1.42000000,1704067213831,1704067213836
3751159388583,42289.60000000,5.05700000,42289.70000000,1.33900000,1704067213831,1704067213836
3751159388584,42289.60000000,5.05700000,42289.70000000,1.25800000,1704067213831,1704067213836
3751159388596,42289.60000000,5.05700000,42289.70000000,1.17700000,1704067213831,1704067213836
3751159388597,42289.60000000,5.05700000,42289.70000000,1.09600000,1704067213831,1704067213836
3751159388603,42289.60000000,5.05700000,42289.70000000,1.01500000,1704067213831,1704067213836
3751159388661,42289.60000000,5.05700000,42289.70000000,0.93400000,1704067213831,1704067213837
3751159388669,42289.60000000,5.05700000,42289.70000000,0.85300000,1704067213832,1704067213837
3751159388694,42289.60000000,5.05700000,42289.70000000,0.77200000,1704067213832,1704067213837
3751159388711,42289.60000000,5.05700000,42289.70000000,0.69100000,1704067213832,1704067213837
3751159388736,42289.60000000,5.05700000,42289.70000000,0.65400000,1704067213832,1704067213838
3751159389029,42289.60000000,5.05700000,42289.70000000,0.66000000,1704067213833,1704067213838
3751159389790,42289.60000000,5.05700000,42289.70000000,0.74100000,1704067213840,1704067213844
3751159389816,42289.60000000,5.05700000,42289.70000000,0.82200000,1704067213841,1704067213845
3751159389853,42289.60000000,5.05700000,42289.70000000,0.90300000,1704067213841,1704067213845
3751159389855,42289.60000000,5.05700000,42289.70000000,0.74300000,1704067213841,1704067213845
3751159389861,42289.60000000,5.05700000,42289.70000000,0.82400000,1704067213841,1704067213845
3751159389934,42289.60000000,5.05700000,42289.70000000,0.86100000,1704067213841,1704067213846
3751159389952,42289.60000000,5.05700000,42289.70000000,0.94200000,1704067213841,1704067213846
3751159389976,42289.60000000,5.05700000,42289.70000000,1.02300000,1704067213842,1704067213846
3751159389995,42289.60000000,5.05700000,42289.70000000,1.10400000,1704067213842,1704067213846
3751159389999,42289.60000000,5.05700000,42289.70000000,1.18500000,1704067213842,1704067213846
3751159390126,42289.60000000,5.05700000,42289.70000000,1.26600000,1704067213842,1704067213846
3751159390921,42289.60000000,5.05700000,42289.70000000,1.18500000,1704067213845,1704067213853
3751159390924,42289.60000000,5.05700000,42289.70000000,1.10400000,1704067213845,1704067213853
3751159390939,42289.60000000,5.05700000,42289.70000000,1.02300000,1704067213845,1704067213853
3751159390940,42289.60000000,5.05700000,42289.70000000,0.94200000,1704067213845,1704067213853
3751159390949,42289.60000000,5.05700000,42289.70000000,0.86100000,1704067213845,1704067213853
3751159390952,42289.60000000,5.05700000,42289.70000000,0.78000000,1704067213845,1704067213853
3751159391001,42289.60000000,5.05700000,42289.70000000,0.69900000,1704067213846,1704067213853
3751159391813,42289.60000000,5.05700000,42289.70000000,0.78000000,1704067213851,1704067213855
3751159391815,42289.60000000,5.05700000,42289.70000000,0.86100000,1704067213851,1704067213855
3751159391817,42289.60000000,5.05700000,42289.70000000,0.94200000,1704067213851,1704067213855
3751159391838,42289.60000000,5.05700000,42289.70000000,1.02300000,1704067213851,1704067213855
3751159391855,42289.60000000,5.05700000,42289.70000000,1.10400000,1704067213851,1704067213855
3751159391861,42289.60000000,5.05700000,42289.70000000,1.18500000,1704067213851,1704067213855
3751159392076,42289.60000000,5.05700000,42289.70000000,1.26600000,1704067213853,1704067213859
3751159392197,42289.60000000,5.05700000,42289.70000000,2.36600000,1704067213854,1704067213859
3751159392377,42289.60000000,5.05700000,42289.70000000,2.26600000,1704067213857,1704067213861
3751159393209,42289.60000000,5.05700000,42289.70000000,2.18500000,1704067213864,1704067213870
3751159393231,42289.60000000,5.05700000,42289.70000000,2.10400000,1704067213865,1704067213870
3751159393246,42289.60000000,5.05700000,42289.70000000,2.02300000,1704067213865,1704067213870
3751159393298,42289.60000000,5.05700000,42289.70000000,1.94200000,1704067213865,1704067213870
3751159393301,42289.60000000,5.05700000,42289.70000000,1.90500000,1704067213865,1704067213870
3751159393325,42289.60000000,5.05700000,42289.70000000,1.82400000,1704067213865,1704067213870
3751159393326,42289.60000000,5.05700000,42289.70000000,1.74300000,1704067213865,1704067213870
3751159393342,42289.60000000,5.05700000,42289.70000000,1.66200000,1704067213866,1704067213872
3751159393362,42289.60000000,5.05700000,42289.70000000,1.58100000,1704067213866,1704067213872
3751159393421,42289.60000000,5.05700000,42289.70000000,1.50000000,1704067213866,1704067213872
3751159393497,42289.60000000,5.05700000,42289.70000000,1.66000000,1704067213866,1704067213872
3751159394206,42289.60000000,5.05700000,42289.70000000,1.50000000,1704067213870,1704067213876
3751159394540,42289.60000000,5.07700000,42289.70000000,1.50000000,1704067213872,1704067213878
3751159394566,42289.60000000,5.07700000,42289.70000000,1.66000000,1704067213873,1704067213878
3751159394598,42289.60000000,5.22400000,42289.70000000,1.66000000,1704067213873,1704067213878
3751159394858,42289.60000000,5.22400000,42289.70000000,1.50000000,1704067213875,1704067213881
3751159395024,42289.60000000,5.22400000,42289.70000000,1.90000000,1704067213876,1704067213882
3751159395235,42289.60000000,5.22400000,42289.70000000,2.06000000,1704067213878,1704067213884
3751159395558,42289.60000000,5.22400000,42289.70000000,1.90000000,1704067213880,1704067213886
3751159396031,42289.60000000,5.22400000,42289.70000000,2.06000000,1704067213884,1704067213890
3751159396054,42289.60000000,5.22400000,42289.70000000,2.09700000,1704067213884,1704067213890
3751159396129,42289.60000000,5.22400000,42289.70000000,2.17800000,1704067213885,1704067213890
3751159396303,42289.60000000,5.22400000,42289.70000000,2.25900000,1704067213886,1704067213892
3751159396305,42289.60000000,5.22400000,42289.70000000,2.09900000,1704067213886,1704067213892
3751159397330,42289.60000000,5.22400000,42289.70000000,2.18000000,1704067213896,1704067213903
3751159397430,42289.60000000,5.22400000,42289.70000000,2.26100000,1704067213896,1704067213903
3751159397447,42289.60000000,5.22400000,42289.70000000,2.42100000,1704067213896,1704067213903
3751159397458,42289.60000000,5.22400000,42289.70000000,2.50200000,1704067213896,1704067213903
3751159397605,42289.60000000,5.22400000,42289.70000000,2.58300000,1704067213897,1704067213903
3751159397653,42289.60000000,5.22400000,42289.70000000,2.66400000,1704067213897,1704067213903
3751159397656,42289.60000000,5.22400000,42289.70000000,2.74500000,1704067213897,1704067213903
3751159397941,42289.60000000,5.22400000,42289.70000000,2.58500000,1704067213899,1704067213904
3751159398065,42289.60000000,5.22400000,42289.70000000,2.66600000,1704067213900,1704067213904
3751159398868,42289.60000000,5.22400000,42289.70000000,2.65500000,1704067213906,1704067213914
3751159399077,42289.60000000,5.22400000,42289.70000000,2.64800000,1704067213908,1704067213916
3751159401033,42289.60000000,6.09100000,42289.70000000,2.64800000,1704067213920,1704067213926
3751159402474,42289.60000000,6.11400000,42289.70000000,2.64800000,1704067213927,1704067213932
3751159407515,42289.60000000,6.11400000,42289.70000000,2.56700000,1704067213965,1704067213972
3751159407525,42289.60000000,6.11400000,42289.70000000,2.48600000,1704067213965,1704067213972
3751159407530,42289.60000000,6.11400000,42289.70000000,2.40500000,1704067213965,1704067213972
3751159407534,42289.60000000,6.11400000,42289.70000000,2.32400000,1704067213965,1704067213972
3751159407567,42289.60000000,6.11400000,42289.70000000,2.24300000,1704067213965,1704067213972
3751159407571,42289.60000000,6.11400000,42289.70000000,2.16200000,1704067213965,1704067213972
3751159407625,42289.60000000,6.11400000,42289.70000000,2.08100000,1704067213965,1704067213972
3751159408146,42289.60000000,6.11400000,42289.70000000,2.00000000,1704067213968,1704067213975
3751159408244,42289.60000000,6.11400000,42289.70000000,1.91900000,1704067213968,1704067213975
3751159408253,42289.60000000,6.11400000,42289.70000000,1.88200000,1704067213968,1704067213975
3751159408547,42289.60000000,6.11400000,42289.70000000,1.48200000,1704067213970,1704067213976
3751159409075,42289.60000000,6.09400000,42289.70000000,1.48200000,1704067213972,1704067213978
3751159409622,42289.60000000,6.09400000,42289.70000000,0.38200000,1704067213976,1704067213983
3751159410031,42289.60000000,6.09400000,42289.70000000,0.35400000,1704067213978,1704067213986
3751159410463,42289.60000000,6.59400000,42289.70000000,0.35400000,1704067213982,1704067213986
3751159410794,42289.60000000,6.59400000,42289.70000000,0.30400000,1704067213985,1704067213993
3751159411223,42289.60000000,6.09400000,42289.70000000,0.30400000,1704067213989,1704067213998
3751159414329,42289.60000000,6.08800000,42289.70000000,1.50400000,1704067214008,1704067214015
3751159414830,42289.60000000,6.08800000,42289.70000000,0.30400000,1704067214011,1704067214017
3751159415808,42289.60000000,6.08800000,42289.70000000,0.46400000,1704067214023,1704067214029
3751159416784,42289.60000000,6.08800000,42289.70000000,0.30400000,1704067214027,1704067214034
3751159417763,42289.60000000,6.08800000,42289.70000000,0.46400000,1704067214031,1704067214036
3751159418335,42289.60000000,6.08800000,42289.70000000,0.30400000,1704067214035,1704067214041
3751159422095,42289.60000000,8.18800000,42289.70000000,0.26500000,1704067214064,1704067214071
3751159422657,42289.60000000,9.08800000,42289.70000000,0.26500000,1704067214067,1704067214073
3751159422809,42289.60000000,9.37700000,42289.70000000,0.26500000,1704067214067,1704067214073
3751159422987,42289.60000000,8.47700000,42289.70000000,0.26500000,1704067214068,1704067214076
3751159423076,42289.60000000,7.27700000,42289.70000000,0.26500000,1704067214069,1704067214076
3751159423294,42289.60000000,6.37700000,42289.70000000,0.26500000,1704067214070,1704067214076
3751159424074,42289.60000000,6.39700000,42289.70000000,0.26500000,1704067214074,1704067214080
3751159424196,42289.60000000,6.40100000,42289.70000000,0.26500000,1704067214075,1704067214082
3751159428986,42289.60000000,5.95600000,42289.70000000,1.26300000,1704067214105,1704067214113
3751159429550,42289.60000000,5.95600000,42289.70000000,0.26500000,1704067214109,1704067214114
3751159430226,42289.60000000,5.95600000,42289.70000000,0.42500000,1704067214114,1704067214121
3751159430760,42289.60000000,5.95600000,42289.70000000,0.26500000,1704067214117,1704067214123
3751159434906,42289.60000000,5.94500000,42289.70000000,0.26500000,1704067214151,1704067214155
3751159434967,42289.60000000,8.04500000,42289.70000000,0.25400000,1704067214151,1704067214158
3751159435206,42289.60000000,8.94500000,42289.70000000,0.25400000,1704067214153,1704067214162
3751159435363,42289.60000000,8.04500000,42289.70000000,0.25400000,1704067214155,1704067214162
3751159435537,42289.60000000,7.14500000,42289.70000000,0.25400000,1704067214156,1704067214165
3751159435688,42289.60000000,5.94500000,42289.70000000,0.25400000,1704067214157,1704067214165
3751159436179,42289.60000000,5.94100000,42289.70000000,1.25200000,1704067214162,1704067214167
3751159436275,42289.60000000,5.93800000,42289.70000000,1.25200000,1704067214163,1704067214169
3751159436290,42289.60000000,6.41000000,42289.70000000,1.25200000,1704067214163,1704067214169
3751159436659,42289.60000000,6.41000000,42289.70000000,1.41200000,1704067214165,1704067214172
3751159436673,42289.60000000,6.41000000,42289.70000000,0.41400000,1704067214165,1704067214172
3751159436859,42289.60000000,6.45100000,42289.70000000,0.41400000,1704067214166,1704067214172
3751159436919,42289.60000000,6.45100000,42289.70000000,0.25400000,1704067214167,1704067214174
3751159437216,42290.90000000,2.40000000,42291.00000000,0.00500000,1704067214168,1704067214175
3751159437274,42292.30000000,2.40000000,42292.40000000,0.02600000,1704067214168,1704067214175
3751159437401,42292.30000000,3.30000000,42292.40000000,0.02600000,1704067214169,1704067214175
3751159437658,42292.30000000,4.50000000,42292.40000000,0.02600000,1704067214170,1704067214176
3751159437659,42292.30000000,5.70000000,42292.40000000,0.02600000,1704067214170,1704067214176
3751159437660,42292.30000000,6.60000000,42292.40000000,0.02600000,1704067214170,1704067214177
3751159437669,42292.30000000,6.61900000,42292.40000000,0.02600000,1704067214170,1704067214177
3751159437672,42292.30000000,6.71400000,42292.40000000,0.02600000,1704067214170,1704067214177
3751159437673,42292.30000000,6.82000000,42292.40000000,0.02600000,1704067214170,1704067214177
3751159437674,42292.30000000,6.91700000,42292.40000000,0.02600000,1704067214170,1704067214177
3751159437679,42292.30000000,7.00900000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437680,42292.30000000,7.11800000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437681,42292.30000000,7.21600000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437686,42292.30000000,8.41600000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437687,42292.30000000,9.61600000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437688,42292.30000000,10.51600000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437689,42292.30000000,10.64400000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437701,42292.30000000,11.14400000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437704,42292.30000000,11.64400000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437757,42292.30000000,13.12500000,42292.40000000,0.02600000,1704067214171,1704067214177
3751159437874,42292.30000000,13.46200000,42292.40000000,0.02600000,1704067214172,1704067214177
3751159437880,42292.30000000,14.66200000,42292.40000000,0.02600000,1704067214172,1704067214177
3751159438051,42292.30000000,14.76600000,42292.40000000,0.02600000,1704067214172,1704067214178
3751159438219,42292.30000000,14.86200000,42292.40000000,0.02600000,1704067214172,1704067214179
3751159438223,42292.30000000,14.96200000,42292.40000000,0.02600000,1704067214172,1704067214179
3751159438253,42292.30000000,15.05800000,42292.40000000,0.02600000,1704067214173,1704067214179
3751159438284,42292.30000000,15.15800000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438287,42292.30000000,15.26200000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438306,42292.30000000,15.36400000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438307,42292.30000000,15.46800000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438352,42292.30000000,15.57200000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438425,42292.30000000,15.66500000,42292.40000000,0.02600000,1704067214173,1704067214181
3751159438634,42292.30000000,15.76700000,42292.40000000,0.02600000,1704067214173,1704067214182
3751159438681,42292.30000000,15.76700000,42292.40000000,0.02300000,1704067214174,1704067214182
3751159438825,42292.30000000,15.86000000,42292.40000000,0.02300000,1704067214174,1704067214182
3751159438866,42292.30000000,14.66000000,42292.40000000,0.02300000,1704067214174,1704067214182
3751159438996,42292.30000000,13.46000000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159438999,42292.30000000,13.12300000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439018,42292.30000000,11.92300000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439179,42292.30000000,12.23600000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439268,42292.30000000,11.03600000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439283,42292.30000000,9.83600000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439284,42292.30000000,8.93600000,42292.40000000,0.02300000,1704067214175,1704067214182
3751159439396,42292.30000000,8.43600000,42292.40000000,0.02300000,1704067214176,1704067214183
3751159439440,42292.30000000,8.90800000,42292.40000000,0.02300000,1704067214176,1704067214183
3751159439444,42292.30000000,10.27800000,42292.40000000,0.02300000,1704067214176,1704067214183
3751159439481,42292.30000000,8.79700000,42292.40000000,0.02300000,1704067214176,1704067214183
3751159439576,42293.80000000,2.40000000,42293.90000000,0.03000000,1704067214176,1704067214183
3751159439602,42293.80000000,2.78700000,42293.90000000,0.03000000,1704067214176,1704067214184
3751159440055,42293.80000000,3.23900000,42293.90000000,0.03000000,1704067214178,1704067214185
3751159440116,42293.80000000,4.01600000,42293.90000000,0.03000000,1704067214178,1704067214185
3751159440125,42293.80000000,4.01600000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440185,42293.80000000,5.21600000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440186,42293.80000000,6.41600000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440187,42293.80000000,7.31800000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440189,42293.80000000,8.21800000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440190,42293.80000000,8.82700000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440191,42293.80000000,10.02700000,42293.90000000,0.00200000,1704067214178,1704067214185
3751159440265,42293.80000000,11.50800000,42293.90000000,0.00200000,1704067214179,1704067214185
3751159440451,42293.80000000,12.25900000,42293.90000000,0.00200000,1704067214179,1704067214185
3751159440555,42293.80000000,13.45900000,42293.90000000,0.00200000,1704067214179,1704067214185
3751159440573,42293.80000000,12.55700000,42293.90000000,0.00200000,1704067214180,1704067214185
3751159440795,42293.80000000,13.75700000,42293.90000000,0.00200000,1704067214180,1704067214187
3751159441376,42293.80000000,12.55700000,42293.90000000,0.00200000,1704067214183,1704067214188
3751159441469,42293.80000000,11.94800000,42293.90000000,0.00200000,1704067214183,1704067214189
3751159441734,42293.80000000,10.74800000,42293.90000000,0.00200000,1704067214184,1704067214189
3751159441804,42293.80000000,9.54800000,42293.90000000,0.00200000,1704067214184,1704067214189
3751159441879,42293.80000000,8.77100000,42293.90000000,0.00200000,1704067214184,1704067214190
3751159441972,42293.80000000,9.37200000,42293.90000000,0.00200000,1704067214184,1704067214190
3751159442175,42293.80000000,8.17200000,42293.90000000,0.00200000,1704067214185,1704067214190
3751159442200,42293.80000000,6.97200000,42293.90000000,0.00200000,1704067214185,1704067214190
3751159442300,42293.80000000,8.19500000,42293.90000000,0.00200000,1704067214185,1704067214192
3751159442948,42293.80000000,8.19500000,42293.90000000,0.04700000,1704067214189,1704067214195
3751159443078,42293.80000000,8.21600000,42293.90000000,0.04700000,1704067214189,1704067214195
3751159443124,42293.80000000,7.61500000,42293.90000000,0.04700000,1704067214190,1704067214195
3751159443132,42293.80000000,6.86400000,42293.90000000,0.04700000,1704067214190,1704067214195
3751159443165,42293.80000000,6.41200000,42293.90000000,0.04700000,1704067214190,1704067214195
3751159443328,42293.80000000,6.41200000,42293.90000000,0.30700000,1704067214191,1704067214196
3751159443349,42293.80000000,6.41200000,42293.90000000,0.32800000,1704067214191,1704067214196
3751159443378,42293.80000000,6.48400000,42293.90000000,0.32800000,1704067214191,1704067214196
3751159443404,42293.80000000,6.48400000,42293.90000000,0.37100000,1704067214191,1704067214196
3751159443406,42293.80000000,6.48400000,42293.90000000,0.39200000,1704067214191,1704067214196
3751159443437,42293.80000000,6.65800000,42293.90000000,0.39200000,1704067214191,1704067214197
3751159443491,42293.80000000,6.65800000,42293.90000000,0.41500000,1704067214191,1704067214197
3751159443497,42293.80000000,6.65800000,42293.90000000,0.45800000,1704067214191,1704067214197
3751159443547,42293.80000000,6.65800000,42293.90000000,0.47900000,1704067214192,1704067214197
3751159443638,42293.80000000,5.17700000,42293.90000000,0.47900000,1704067214192,1704067214198
3751159443680,42293.80000000,5.00300000,42293.90000000,0.47900000,1704067214192,1704067214198
3751159443682,42293.80000000,5.00300000,42293.90000000,1.18900000,1704067214193,1704067214198
3751159443743,42293.80000000,5.10700000,42293.90000000,1.18900000,1704067214193,1704067214198
3751159443746,42293.80000000,5.20700000,42293.90000000,1.18900000,1704067214193,1704067214199
3751159443766,42293.80000000,5.31100000,42293.90000000,1.18900000,1704067214193,1704067214201
3751159443833,42293.80000000,5.31100000,42293.90000000,2.28900000,1704067214193,1704067214201
3751159443868,42293.80000000,5.46800000,42293.90000000,2.28900000,1704067214193,1704067214201
3751159443869,42293.80000000,5.57000000,42293.90000000,2.28900000,1704067214193,1704067214201
3751159443899,42293.80000000,5.67200000,42293.90000000,2.28900000,1704067214194,1704067214201
3751159443929,42293.80000000,5.76800000,42293.90000000,2.28900000,1704067214194,1704067214201
3751159443973,42293.80000000,5.86400000,42293.90000000,2.28900000,1704067214194,1704067214201
3751159443981,42293.80000000,5.96400000,42293.90000000,2.28900000,1704067214194,1704067214201
3751159444052,42293.80000000,5.57700000,42293.90000000,2.28900000,1704067214194,1704067214201
3751159444113,42293.80000000,5.57700000,42293.90000000,2.31000000,1704067214194,1704067214201
3751159444175,42293.80000000,5.57700000,42293.90000000,2.83300000,1704067214194,1704067214201
3751159444214,42293.80000000,5.73400000,42293.90000000,2.83300000,1704067214195,1704067214202
3751159444446,42293.80000000,5.82700000,42293.90000000,2.83300000,1704067214196,1704067214202
3751159444596,42293.80000000,5.82700000,42293.90000000,2.89800000,1704067214196,1704067214205
3751159444626,42293.80000000,5.82700000,42293.90000000,3.21100000,1704067214196,1704067214205
3751159444703,42293.80000000,7.72700000,42293.90000000,3.21100000,1704067214197,1704067214205
3751159444709,42293.80000000,7.72700000,42293.90000000,3.37100000,1704067214197,1704067214205
3751159444857,42293.80000000,7.82000000,42293.90000000,3.37100000,1704067214197,1704067214205
3751159444881,42293.80000000,7.90900000,42293.90000000,3.37100000,1704067214197,1704067214205
3751159445143,42293.80000000,8.01300000,42293.90000000,3.37100000,1704067214199,1704067214208
3751159445150,42293.80000000,8.11700000,42293.90000000,3.37100000,1704067214199,1704067214208
3751159445247,42293.80000000,8.11700000,42293.90000000,3.21100000,1704067214199,1704067214208
3751159445365,42293.80000000,8.58900000,42293.90000000,3.21100000,1704067214200,1704067214208
3751159445466,42293.80000000,8.58900000,42293.90000000,3.25400000,1704067214200,1704067214208
3751159445470,42293.80000000,8.58900000,42293.90000000,3.56700000,1704067214200,1704067214209
3751159445542,42293.80000000,8.58900000,42293.90000000,3.74000000,1704067214201,1704067214209
3751159445562,42293.80000000,8.58900000,42293.90000000,3.80800000,1704067214201,1704067214209
3751159446068,42293.80000000,8.58900000,42293.90000000,3.96800000,1704067214203,1704067214211
3751159446325,42293.80000000,8.58900000,42293.90000000,3.97100000,1704067214206,1704067214211
3751159446634,42293.80000000,8.59300000,42293.90000000,3.97100000,1704067214208,1704067214216
3751159447700,42293.80000000,8.60400000,42293.90000000,3.97100000,1704067214216,1704067214221
3751159449309,42293.80000000,8.53200000,42293.90000000,3.97100000,1704067214228,1704067214233
3751159451247,42293.80000000,8.54500000,42293.90000000,3.97100000,1704067214243,1704067214248
3751159451506,42293.80000000,8.52300000,42293.90000000,3.97100000,1704067214244,1704067214250
3751159452894,42293.80000000,8.52300000,42293.90000000,3.26100000,1704067214253,1704067214257
3751159453801,42293.80000000,10.90100000,42293.90000000,3.25000000,1704067214257,1704067214262
3751159453909,42293.80000000,10.89000000,42293.90000000,3.25000000,1704067214258,1704067214264
3751159454064,42293.80000000,10.90200000,42293.90000000,3.25000000,1704067214259,1704067214265
3751159454122,42293.80000000,9.72400000,42293.90000000,3.25000000,1704067214259,1704067214265
3751159454345,42293.80000000,8.52400000,42293.90000000,3.25000000,1704067214261,1704067214267
3751159454347,42293.80000000,7.34600000,42293.90000000,3.25000000,1704067214261,1704067214267
3751159454768,42293.80000000,7.34600000,42293.90000000,3.21400000,1704067214265,1704067214271
3751159455596,42293.80000000,7.24600000,42293.90000000,3.21400000,1704067214272,1704067214279
3751159455612,42293.80000000,7.14600000,42293.90000000,3.21400000,1704067214272,1704067214279
3751159455850,42293.80000000,7.05300000,42293.90000000,3.21400000,1704067214274,1704067214281
3751159455852,42293.80000000,6.96000000,42293.90000000,3.21400000,1704067214274,1704067214281
3751159455868,42293.80000000,6.96000000,42293.90000000,3.19300000,1704067214274,1704067214281
3751159455892,42293.80000000,6.96000000,42293.90000000,2.88000000,1704067214274,1704067214281
3751159455896,42293.80000000,6.96000000,42293.90000000,2.35700000,1704067214274,1704067214281
3751159455897,42293.80000000,6.96000000,42293.90000000,2.29200000,1704067214274,1704067214281
3751159455901,42293.80000000,6.96000000,42293.90000000,2.22400000,1704067214274,1704067214281
3751159455906,42293.80000000,6.96000000,42293.90000000,1.91100000,1704067214274,1704067214281
3751159456013,42293.80000000,6.96000000,42293.90000000,0.81100000,1704067214275,1704067214281
3751159456026,42293.80000000,6.96000000,42293.90000000,0.76800000,1704067214275,1704067214281
3751159456803,42293.80000000,6.96000000,42293.90000000,0.60800000,1704067214280,1704067214287
3751159457013,42293.80000000,6.96000000,42293.90000000,0.57800000,1704067214281,1704067214287
3751159457921,42293.80000000,6.96000000,42293.90000000,0.97800000,1704067214289,1704067214296
3751159458017,42293.80000000,6.96000000,42293.90000000,0.95700000,1704067214289,1704067214296
3751159458105,42293.80000000,6.96000000,42293.90000000,0.93600000,1704067214289,1704067214296
3751159459194,42293.80000000,6.96000000,42293.90000000,2.03600000,1704067214297,1704067214304
3751159459633,42293.80000000,6.96000000,42293.90000000,2.19600000,1704067214302,1704067214309
3751159459914,42293.80000000,6.96000000,42293.90000000,2.27700000,1704067214303,1704067214309
