datetime,Open,High,Low,Close,Volume
2019-01-22 10:47:00,19.923,19.938,19.914,19.919,154290
2019-01-22 10:48:00,19.926,19.947,19.921,19.945,162045
2019-01-22 10:49:00,19.947,19.959,19.933,19.957,180225
2019-01-22 10:50:00,19.957,19.966,19.945,19.965,206580
2019-01-22 10:51:00,19.963,20.0,19.936,19.937,444345
2019-01-22 10:52:00,19.941,19.971,19.941,19.953,114315
2019-01-22 10:53:00,19.961,19.976,19.949,19.964,136275
2019-01-22 10:54:00,19.962,19.97,19.929,19.967,375795
2019-01-22 10:55:00,19.967,20.051,19.967,20.016,919485
2019-01-22 10:56:00,20.014,20.029,20.0,20.005,325980
2019-01-22 10:57:00,20.008,20.013,19.969,19.969,321165
2019-01-22 10:58:00,19.97,19.97,19.947,19.959,117990
2019-01-22 10:59:00,19.959,19.999,19.959,19.997,112860
2019-01-22 11:00:00,19.991,20.0,19.953,19.996,218955
2019-01-22 11:01:00,19.995,20.041,19.986,20.02,263160
2019-01-22 11:02:00,20.021,20.021,19.989,20.007,188670
2019-01-22 11:03:00,20.0,20.015,19.996,20.007,107070
2019-01-22 11:04:00,20.013,20.028,19.993,20.008,253845
2019-01-22 11:05:00,20.0,20.05,20.0,20.031,357495
2019-01-22 11:06:00,20.027,20.033,19.991,20.023,445755
2019-01-22 11:07:00,20.023,20.04,20.004,20.031,432405
2019-01-22 11:08:00,20.028,20.033,20.007,20.011,348480
2019-01-22 11:09:00,20.007,20.023,20.007,20.019,128415
2019-01-22 11:10:00,20.02,20.033,19.934,19.953,728790
2019-01-22 11:11:00,19.954,19.995,19.951,19.983,284910
2019-01-22 11:12:00,19.98,20.006,19.98,19.994,131025
2019-01-22 11:13:00,19.999,20.011,19.992,19.996,95850
2019-01-22 11:14:00,20.0,20.017,19.992,20.01,152880
2019-01-22 11:15:00,20.016,20.123,20.013,20.109,1075110
2019-01-22 11:16:00,20.113,20.207,20.111,20.177,1172475
2019-01-22 11:17:00,20.174,20.18,20.141,20.16,522840
2019-01-22 11:18:00,20.165,20.194,20.147,20.147,594960
2019-01-22 11:19:00,20.143,20.151,20.109,20.143,517215
2019-01-22 11:20:00,20.144,20.166,20.143,20.161,204705
2019-01-22 11:21:00,20.161,20.178,20.158,20.165,391995
2019-01-22 11:22:00,20.165,20.167,20.117,20.126,343875
2019-01-22 11:23:00,20.123,20.133,20.118,20.126,155625
2019-01-22 11:24:00,20.124,20.125,20.089,20.1,346320
2019-01-22 11:25:00,20.099,20.107,20.083,20.089,200340
2019-01-22 11:26:00,20.093,20.115,20.089,20.101,277740
2019-01-22 11:27:00,20.096,20.103,20.067,20.086,291705
2019-01-22 11:28:00,20.085,20.085,20.051,20.055,200610
2019-01-22 11:29:00,20.053,20.069,20.032,20.056,181455
2019-01-22 11:30:00,20.068,20.093,20.062,20.08,175890
2019-01-22 11:31:00,20.068,20.097,20.068,20.088,171690
2019-01-22 11:32:00,20.088,20.088,20.063,20.082,150000
2019-01-22 11:33:00,20.081,20.095,20.08,20.083,137730
2019-01-22 11:34:00,20.077,20.085,20.067,20.069,131535
2019-01-22 11:35:00,20.076,20.077,20.063,20.063,166185
2019-01-22 11:36:00,20.061,20.062,20.04,20.062,333000
2019-01-22 11:37:00,20.058,20.06,20.047,20.051,100155
2019-01-22 11:38:00,20.059,20.062,20.035,20.046,135165
2019-01-22 11:39:00,20.047,20.047,20.018,20.027,274575
2019-01-22 11:40:00,20.022,20.034,19.972,19.985,548070
2019-01-22 11:41:00,19.974,19.985,19.973,19.975,209835
2019-01-22 11:42:00,19.975,19.987,19.973,19.983,229380
2019-01-22 11:43:00,19.985,19.987,19.967,19.967,239325
2019-01-22 11:44:00,19.967,20.001,19.967,19.995,367485
2019-01-22 11:45:00,19.989,20.03,19.982,20.023,322470
2019-01-22 11:46:00,20.022,20.031,19.987,19.994,216585
2019-01-22 11:47:00,19.994,20.028,19.991,20.027,184245
2019-01-22 11:48:00,20.025,20.025,19.987,19.995,284655
2019-01-22 11:49:00,19.997,20.01,19.991,19.991,127320
2019-01-22 11:50:00,19.993,20.018,19.993,20.012,176535
2019-01-22 11:51:00,20.017,20.028,20.007,20.007,70065
2019-01-22 11:52:00,20.012,20.02,19.987,19.988,318300
2019-01-22 11:53:00,19.987,19.992,19.973,19.99,154890
2019-01-22 11:54:00,19.996,20.009,19.991,20.003,158160
2019-01-22 11:55:00,20.005,20.018,20.001,20.012,69600
2019-01-22 11:56:00,20.012,20.015,19.967,19.969,259785
2019-01-22 11:57:00,19.971,19.997,19.967,19.99,247230
2019-01-22 11:58:00,19.985,20.0,19.978,19.978,196410
2019-01-22 11:59:00,19.987,19.993,19.976,19.993,211650
2019-01-22 12:00:00,19.993,20.014,19.992,19.998,251880
2019-01-22 12:01:00,20.0,20.0,19.981,19.994,139095
2019-01-22 12:02:00,20.003,20.003,19.951,19.96,333510
2019-01-22 12:03:00,19.963,19.981,19.947,19.978,215835
2019-01-22 12:04:00,19.97,20.006,19.962,19.995,277275
2019-01-22 12:05:00,19.995,20.005,19.983,19.993,181590
2019-01-22 12:06:00,19.991,19.995,19.97,19.989,163245
2019-01-22 12:07:00,19.991,20.013,19.991,19.995,323730
2019-01-22 12:08:00,19.993,20.005,19.988,19.998,151110
2019-01-22 12:09:00,19.994,20.005,19.993,19.994,99450
2019-01-22 12:10:00,19.996,19.997,19.983,19.988,65565
2019-01-22 12:11:00,19.987,19.989,19.979,19.989,95385
2019-01-22 12:12:00,19.986,19.993,19.974,19.978,115740
2019-01-22 12:13:00,19.974,19.998,19.973,19.998,229935
2019-01-22 12:14:00,19.996,20.002,19.982,19.995,111675
2019-01-22 12:15:00,19.993,19.996,19.988,19.991,52380
2019-01-22 12:16:00,19.993,19.993,19.965,19.965,218265
2019-01-22 12:17:00,19.965,19.967,19.957,19.959,174975
2019-01-22 12:18:00,19.96,19.967,19.933,19.945,315555
2019-01-22 12:19:00,19.944,19.965,19.944,19.956,184455
2019-01-22 12:20:00,19.968,19.979,19.954,19.954,175920
2019-01-22 12:21:00,19.954,19.958,19.934,19.94,123525
2019-01-22 12:22:00,19.941,19.96,19.941,19.958,235860
2019-01-22 12:23:00,19.957,19.973,19.951,19.963,127635
2019-01-22 12:24:00,19.962,19.971,19.959,19.963,116580
2019-01-22 12:25:00,19.96,19.977,19.96,19.961,103980
2019-01-22 12:26:00,19.965,19.977,19.963,19.971,138450
2019-01-22 12:27:00,19.968,19.977,19.965,19.971,85365
2019-01-22 12:28:00,19.973,19.977,19.969,19.972,142065
2019-01-22 12:29:00,19.972,19.984,19.969,19.969,152100
2019-01-22 12:30:00,19.975,19.976,19.963,19.965,114660
2019-01-22 12:31:00,19.975,19.975,19.963,19.973,79605
2019-01-22 12:32:00,19.974,19.995,19.974,19.994,230100
2019-01-22 12:33:00,19.997,20.0,19.975,19.985,224415
2019-01-22 12:34:00,19.977,19.983,19.973,19.975,92340
2019-01-22 12:35:00,19.979,19.979,19.963,19.965,125175
2019-01-22 12:36:00,19.965,19.992,19.959,19.988,204285
2019-01-22 12:37:00,19.992,20.0,19.985,19.99,185790
2019-01-22 12:38:00,19.983,19.993,19.98,19.982,112185
2019-01-22 12:39:00,19.983,19.989,19.977,19.987,190035
2019-01-22 12:40:00,19.987,19.996,19.979,19.991,61095
2019-01-22 12:41:00,19.992,20.027,19.991,20.013,314505
2019-01-22 12:42:00,20.013,20.013,19.994,20.009,164490
2019-01-22 12:43:00,20.011,20.066,20.008,20.052,333855
2019-01-22 12:44:00,20.052,20.067,20.046,20.053,260085
2019-01-22 12:45:00,20.06,20.092,20.055,20.07,488130
2019-01-22 12:46:00,20.074,20.092,20.04,20.044,548100
2019-01-22 12:47:00,20.047,20.064,20.018,20.019,222885
2019-01-22 12:48:00,20.019,20.024,20.007,20.021,211035
2019-01-22 12:49:00,20.021,20.047,20.019,20.028,144540
2019-01-22 12:50:00,20.031,20.031,20.001,20.001,145785
2019-01-22 12:51:00,20.003,20.006,19.985,20.003,239670
2019-01-22 12:52:00,20.001,20.015,20.0,20.015,168855
2019-01-22 12:53:00,20.011,20.016,19.999,20.007,85620
2019-01-22 12:54:00,20.007,20.007,19.977,20.0,164970
2019-01-22 12:55:00,19.999,20.008,19.989,19.989,109575
2019-01-22 12:56:00,19.989,20.008,19.981,20.005,285690
2019-01-22 12:57:00,20.01,20.015,19.994,20.001,123810
2019-01-22 12:58:00,20.0,20.012,20.0,20.011,93450
2019-01-22 12:59:00,20.011,20.021,19.987,19.989,231450
2019-01-22 13:00:00,19.992,19.992,19.967,19.974,257775
2019-01-22 13:01:00,19.97,19.971,19.961,19.97,137940
2019-01-22 13:02:00,19.969,19.972,19.959,19.968,123480
2019-01-22 13:03:00,19.968,19.979,19.954,19.954,95790
2019-01-22 13:04:00,19.961,19.961,19.933,19.951,182310
2019-01-22 13:05:00,19.943,19.953,19.933,19.935,285405
2019-01-22 13:06:00,19.935,19.953,19.925,19.953,352530
2019-01-22 13:07:00,19.953,19.955,19.94,19.947,114195
2019-01-22 13:08:00,19.951,19.956,19.941,19.947,47130
2019-01-22 13:09:00,19.948,19.954,19.925,19.928,198435
2019-01-22 13:10:00,19.929,19.943,19.924,19.925,170250
2019-01-22 13:11:00,19.922,19.931,19.907,19.921,150750
2019-01-22 13:12:00,19.913,19.94,19.913,19.938,133425
2019-01-22 13:13:00,19.939,19.939,19.907,19.914,141720
2019-01-22 13:14:00,19.917,19.936,19.916,19.917,92850
2019-01-22 13:15:00,19.917,19.929,19.913,19.925,55590
2019-01-22 13:16:00,19.924,19.924,19.888,19.888,210405
2019-01-22 13:17:00,19.89,19.901,19.867,19.867,498030
2019-01-22 13:18:00,19.872,19.891,19.872,19.891,103200
2019-01-22 13:19:00,19.899,19.904,19.867,19.871,281535
2019-01-22 13:20:00,19.881,19.91,19.871,19.906,181725
2019-01-22 13:21:00,19.912,19.939,19.908,19.933,478560
2019-01-22 13:22:00,19.939,19.96,19.913,19.934,349140
2019-01-22 13:23:00,19.927,19.947,19.907,19.927,324450
2019-01-22 13:24:00,19.922,19.922,19.9,19.904,137565
2019-01-22 13:25:00,19.909,19.919,19.9,19.902,248565
2019-01-22 13:26:00,19.905,19.909,19.898,19.907,40740
2019-01-22 13:27:00,19.909,19.923,19.906,19.923,85515
2019-01-22 13:28:00,19.926,19.949,19.917,19.923,183765
2019-01-22 13:29:00,19.929,19.935,19.919,19.919,95850
2019-01-22 13:30:00,19.917,19.922,19.904,19.916,38130
2019-01-22 13:31:00,19.918,19.926,19.904,19.905,119310
2019-01-22 13:32:00,19.904,19.914,19.894,19.906,77565
2019-01-22 13:33:00,19.908,19.92,19.879,19.879,235050
2019-01-22 13:34:00,19.876,19.895,19.868,19.885,163695
2019-01-22 13:35:00,19.89,19.898,19.87,19.872,149355
2019-01-22 13:36:00,19.881,19.892,19.875,19.875,55590
2019-01-22 13:37:00,19.879,19.882,19.867,19.867,175170
2019-01-22 13:38:00,19.87,19.873,19.847,19.847,632190
2019-01-22 13:39:00,19.851,19.855,19.834,19.834,295035
2019-01-22 13:40:00,19.835,19.847,19.833,19.847,265515
2019-01-22 13:41:00,19.852,19.874,19.847,19.847,181920
2019-01-22 13:42:00,19.85,19.883,19.846,19.861,342360
2019-01-22 13:43:00,19.859,19.866,19.852,19.866,44145
2019-01-22 13:44:00,19.859,19.867,19.851,19.857,41250
2019-01-22 13:45:00,19.865,19.876,19.857,19.863,92220
2019-01-22 13:46:00,19.864,19.873,19.847,19.86,158535
2019-01-22 13:47:00,19.854,19.86,19.847,19.848,48000
2019-01-22 13:48:00,19.847,19.872,19.847,19.867,115440
2019-01-22 13:49:00,19.866,19.867,19.847,19.848,58125
2019-01-22 13:50:00,19.849,19.858,19.838,19.845,180600
2019-01-22 13:51:00,19.853,19.855,19.84,19.848,82050
2019-01-22 13:52:00,19.847,19.85,19.841,19.843,43650
2019-01-22 13:53:00,19.842,19.843,19.807,19.82,435495
2019-01-22 13:54:00,19.816,19.817,19.791,19.795,443265
2019-01-22 13:55:00,19.795,19.816,19.795,19.805,380685
2019-01-22 13:56:00,19.806,19.819,19.801,19.804,203865
2019-01-22 13:57:00,19.806,19.815,19.801,19.812,286125
2019-01-22 13:58:00,19.81,19.813,19.791,19.798,432795
2019-01-22 13:59:00,19.799,19.799,19.78,19.791,352995
2019-01-22 14:00:00,19.786,19.794,19.781,19.781,154260
2019-01-22 14:01:00,19.78,19.789,19.769,19.785,321705
2019-01-22 14:02:00,19.786,19.79,19.768,19.775,250575
2019-01-22 14:03:00,19.783,19.801,19.773,19.787,279705
2019-01-22 14:04:00,19.783,19.801,19.783,19.796,359355
2019-01-22 14:05:00,19.797,19.816,19.796,19.813,228690
2019-01-22 14:06:00,19.816,19.827,19.795,19.807,216705
2019-01-22 14:07:00,19.809,19.812,19.794,19.796,161850
2019-01-22 14:08:00,19.797,19.797,19.775,19.781,208680
2019-01-22 14:09:00,19.784,19.784,19.763,19.769,267915
2019-01-22 14:10:00,19.769,19.786,19.763,19.785,174660
2019-01-22 14:11:00,19.783,19.807,19.781,19.804,177150
2019-01-22 14:12:00,19.805,19.807,19.792,19.792,139050
2019-01-22 14:13:00,19.789,19.795,19.784,19.792,71655
2019-01-22 14:14:00,19.787,19.827,19.787,19.821,237825
2019-01-22 14:15:00,19.821,19.853,19.821,19.851,308895
2019-01-22 14:16:00,19.852,19.904,19.852,19.897,580140
2019-01-22 14:17:00,19.903,19.908,19.882,19.882,239040
2019-01-22 14:18:00,19.888,19.92,19.888,19.912,440745
2019-01-22 14:19:00,19.911,19.921,19.871,19.871,345240
2019-01-22 14:20:00,19.873,19.896,19.872,19.893,147840
2019-01-22 14:21:00,19.896,19.919,19.89,19.891,348030
2019-01-22 14:22:00,19.895,19.902,19.891,19.894,169035
2019-01-22 14:23:00,19.887,19.891,19.859,19.861,203385
2019-01-22 14:24:00,19.86,19.897,19.851,19.893,272550
2019-01-22 14:25:00,19.891,19.908,19.889,19.905,371160
2019-01-22 14:26:00,19.906,19.922,19.887,19.894,404160
2019-01-22 14:27:00,19.896,19.9,19.879,19.891,198585
2019-01-22 14:28:00,19.891,19.917,19.883,19.912,156030
2019-01-22 14:29:00,19.913,19.933,19.891,19.905,214770
2019-01-22 14:30:00,19.9,19.918,19.895,19.911,154980
2019-01-22 14:31:00,19.911,19.911,19.881,19.91,230640
2019-01-22 14:32:00,19.907,19.947,19.907,19.933,468495
2019-01-22 14:33:00,19.932,19.94,19.899,19.916,618360
2019-01-22 14:34:00,19.905,19.933,19.905,19.927,256305
2019-01-22 14:35:00,19.932,19.935,19.901,19.909,297285
2019-01-22 14:36:00,19.902,19.903,19.867,19.89,741525
2019-01-22 14:37:00,19.883,19.899,19.883,19.885,187605
2019-01-22 14:38:00,19.891,19.904,19.886,19.89,141975
2019-01-22 14:39:00,19.888,19.909,19.879,19.901,202545
2019-01-22 14:40:00,19.901,19.909,19.888,19.889,287490
2019-01-22 14:41:00,19.889,19.89,19.869,19.876,264660
2019-01-22 14:42:00,19.88,19.908,19.88,19.899,197880
2019-01-22 14:43:00,19.903,19.903,19.891,19.891,51645
2019-01-22 14:44:00,19.893,19.901,19.843,19.843,479040
2019-01-22 14:45:00,19.849,19.883,19.843,19.877,363300
2019-01-22 14:46:00,19.874,19.892,19.873,19.889,122475
2019-01-22 14:47:00,19.885,19.889,19.87,19.87,111930
2019-01-22 14:48:00,19.87,19.877,19.87,19.877,178860
2019-01-22 14:49:00,19.873,19.887,19.871,19.871,150210
2019-01-22 14:50:00,19.871,19.887,19.871,19.88,234465
2019-01-22 14:51:00,19.88,19.886,19.875,19.88,294750
2019-01-22 14:52:00,19.881,19.883,19.879,19.88,221535
2019-01-22 14:53:00,19.879,19.88,19.833,19.843,531585
2019-01-22 14:54:00,19.849,19.864,19.842,19.847,148770
2019-01-22 14:55:00,19.847,19.872,19.847,19.864,112725
2019-01-22 14:56:00,19.858,19.867,19.85,19.85,77835
2019-01-22 14:57:00,19.851,19.865,19.849,19.85,81765
2019-01-22 14:58:00,19.855,19.865,19.851,19.858,101205
2019-01-22 14:59:00,19.859,19.869,19.851,19.854,163575
2019-01-22 15:00:00,19.85,19.854,19.848,19.85,105135
2019-01-22 15:01:00,19.847,19.849,19.827,19.839,294555
2019-01-22 15:02:00,19.839,19.848,19.833,19.843,217185
2019-01-22 15:03:00,19.843,19.847,19.835,19.845,150720
2019-01-22 15:04:00,19.84,19.843,19.823,19.829,236775
2019-01-22 15:05:00,19.83,19.846,19.827,19.836,162060
2019-01-22 15:06:00,19.831,19.835,19.801,19.809,346365
2019-01-22 15:07:00,19.806,19.831,19.8,19.822,258015
2019-01-22 15:08:00,19.821,19.829,19.821,19.826,215445
2019-01-22 15:09:00,19.831,19.834,19.824,19.834,92595
2019-01-22 15:10:00,19.829,19.856,19.827,19.838,233325
2019-01-22 15:11:00,19.838,19.853,19.833,19.85,127155
2019-01-22 15:12:00,19.845,19.852,19.828,19.834,145830
2019-01-22 15:13:00,19.833,19.836,19.821,19.822,169530
2019-01-22 15:14:00,19.827,19.83,19.822,19.828,42975
2019-01-22 15:15:00,19.827,19.837,19.825,19.832,169845
2019-01-22 15:16:00,19.831,19.862,19.829,19.855,270060
2019-01-22 15:17:00,19.855,19.889,19.845,19.889,227445
2019-01-22 15:18:00,19.887,19.905,19.883,19.888,410970
2019-01-22 15:19:00,19.896,19.911,19.889,19.891,410895
2019-01-22 15:20:00,19.891,19.909,19.875,19.891,368475
2019-01-22 15:21:00,19.889,19.907,19.883,19.907,255210
2019-01-22 15:22:00,19.905,19.921,19.897,19.907,200250
2019-01-22 15:23:00,19.914,19.916,19.892,19.902,181665
2019-01-22 15:24:00,19.913,19.923,19.903,19.911,154980
2019-01-22 15:25:00,19.911,19.911,19.881,19.89,169335
2019-01-22 15:26:00,19.887,19.929,19.886,19.928,314100
2019-01-22 15:27:00,19.924,19.924,19.914,19.921,109500
2019-01-22 15:28:00,19.922,19.928,19.9,19.9,246450
2019-01-22 15:29:00,19.902,19.912,19.901,19.902,352725
2019-01-22 15:30:00,19.903,19.909,19.896,19.896,418995
2019-01-22 15:31:00,19.897,19.915,19.867,19.868,569535
2019-01-22 15:32:00,19.871,19.879,19.869,19.873,157860
2019-01-22 15:33:00,19.873,19.887,19.87,19.887,295245
2019-01-22 15:34:00,19.887,19.889,19.869,19.873,167040
2019-01-22 15:35:00,19.872,19.883,19.867,19.878,297735
2019-01-22 15:36:00,19.881,19.883,19.865,19.88,505425
2019-01-22 15:37:00,19.875,19.881,19.867,19.867,230565
2019-01-22 15:38:00,19.867,19.871,19.851,19.867,404595
2019-01-22 15:39:00,19.868,19.922,19.868,19.922,712365
2019-01-22 15:40:00,19.918,19.932,19.895,19.895,453780
2019-01-22 15:41:00,19.897,19.897,19.865,19.875,463455
2019-01-22 15:42:00,19.875,19.894,19.847,19.863,374175
2019-01-22 15:43:00,19.863,19.866,19.837,19.846,331230
2019-01-22 15:44:00,19.846,19.85,19.825,19.825,815595
2019-01-22 15:45:00,19.826,19.826,19.8,19.805,622485
2019-01-22 15:46:00,19.809,19.831,19.808,19.829,243975
2019-01-22 15:47:00,19.823,19.823,19.771,19.774,632685
2019-01-22 15:48:00,19.771,19.799,19.771,19.792,287130
2019-01-22 15:49:00,19.788,19.806,19.775,19.797,587655
2019-01-22 15:50:00,19.794,19.84,19.794,19.82,517740
2019-01-22 15:51:00,19.809,19.857,19.809,19.839,553425
2019-01-22 15:52:00,19.835,19.846,19.83,19.841,364710
2019-01-22 15:53:00,19.843,19.851,19.841,19.845,438765
2019-01-22 15:54:00,19.846,19.851,19.841,19.841,209040
2019-01-22 15:55:00,19.845,19.865,19.841,19.851,511650
2019-01-22 15:56:00,19.851,19.865,19.841,19.859,574590
2019-01-22 15:57:00,19.857,19.883,19.857,19.867,708990
2019-01-22 15:58:00,19.867,19.882,19.858,19.879,675900
2019-01-22 15:59:00,19.875,19.928,19.873,19.928,895965
2019-01-22 16:00:00,19.928,19.933,19.901,19.933,1366230
2019-01-22 16:01:00,19.933,19.933,19.928,19.933,21540
2019-01-22 16:02:00,19.952,19.952,19.933,19.949,33285
2019-01-22 16:03:00,19.952,19.981,19.933,19.981,63120
2019-01-22 16:04:00,19.981,19.981,19.981,19.981,1500
2019-01-22 16:05:00,19.961,19.961,19.961,19.961,9255
2019-01-22 16:06:00,19.973,19.99,19.973,19.99,28230
2019-01-22 16:07:00,19.985,19.992,19.985,19.992,3465
2019-01-22 16:08:00,19.992,19.993,19.934,19.934,15180
2019-01-22 16:09:00,19.933,19.934,19.933,19.934,18495
2019-01-22 16:11:00,19.965,19.971,19.965,19.97,4500
2019-01-22 16:13:00,19.96,19.96,19.96,19.96,4500
2019-01-22 16:14:00,19.947,19.96,19.947,19.96,4500
2019-01-22 16:15:00,19.96,19.96,19.96,19.96,9000
2019-01-22 16:16:00,19.947,19.947,19.947,19.947,1500
2019-01-22 16:18:00,19.96,19.967,19.96,19.965,7455
2019-01-22 16:32:00,19.963,19.963,19.963,19.963,3000
2019-01-22 16:34:00,19.928,19.928,19.928,19.928,138720
2019-01-22 16:36:00,19.947,19.947,19.947,19.947,1500
2019-01-22 16:39:00,19.943,19.943,19.928,19.928,23625
2019-01-22 16:41:00,19.95,19.95,19.946,19.946,144855
2019-01-22 16:42:00,19.95,19.95,19.95,19.95,3930
2019-01-22 16:43:00,19.953,19.953,19.953,19.953,4575
2019-01-22 16:47:00,19.95,19.95,19.95,19.95,1500
2019-01-22 16:50:00,19.95,19.95,19.95,19.95,15750
2019-01-22 16:52:00,19.95,19.95,19.95,19.95,1500
2019-01-22 17:03:00,19.953,19.953,19.953,19.953,6000
2019-01-22 17:10:00,19.963,19.963,19.963,19.963,1500
2019-01-22 17:16:00,19.963,19.963,19.963,19.963,2280
2019-01-22 17:19:00,19.965,19.965,19.965,19.965,3000
2019-01-22 17:28:00,19.967,19.967,19.967,19.967,1500
2019-01-22 17:29:00,19.963,19.963,19.963,19.963,3000
2019-01-22 17:36:00,19.964,19.964,19.964,19.964,1500
2019-01-22 17:39:00,19.964,19.964,19.964,19.964,1500
2019-01-22 17:40:00,19.963,19.963,19.963,19.963,1500
2019-01-22 17:42:00,19.963,19.963,19.963,19.963,4650
2019-01-22 17:44:00,19.961,19.961,19.961,19.961,1500
2019-01-22 17:52:00,19.951,19.951,19.951,19.951,1500
2019-01-22 18:04:00,19.969,19.97,19.969,19.97,3000
2019-01-22 18:05:00,19.972,19.972,19.972,19.972,3615
2019-01-22 18:06:00,19.972,19.972,19.972,19.972,1500
2019-01-22 18:07:00,19.972,19.972,19.972,19.972,1620
2019-01-22 18:08:00,19.97,19.97,19.97,19.97,1500
2019-01-22 18:10:00,19.976,19.976,19.976,19.976,1905
2019-01-22 18:28:00,19.973,19.973,19.973,19.973,5475
2019-01-22 18:31:00,19.957,19.957,19.957,19.957,1950
2019-01-22 18:41:00,19.976,19.976,19.976,19.976,4500
2019-01-22 18:44:00,19.957,19.957,19.957,19.957,1500
2019-01-22 18:45:00,19.961,19.961,19.961,19.961,6000
2019-01-22 18:52:00,19.961,19.961,19.961,19.961,6000
2019-01-22 18:54:00,19.96,19.96,19.96,19.96,1500
2019-01-22 18:55:00,19.96,19.96,19.96,19.96,4500
2019-01-22 18:56:00,19.957,19.957,19.937,19.937,4500
2019-01-22 19:09:00,19.951,19.951,19.951,19.951,1500
2019-01-22 19:10:00,19.949,19.949,19.949,19.949,3450
2019-01-22 19:13:00,19.973,19.973,19.973,19.973,15615
2019-01-22 19:17:00,19.967,19.967,19.953,19.953,4500
2019-01-22 19:20:00,19.94,19.94,19.94,19.94,14025
2019-01-22 19:21:00,19.973,19.973,19.973,19.973,1500
2019-01-22 19:26:00,19.965,19.965,19.965,19.965,4500
2019-01-22 19:41:00,19.967,19.973,19.967,19.973,13440
2019-01-22 19:46:00,19.933,19.933,19.933,19.933,6150
2019-01-22 19:56:00,19.967,19.967,19.967,19.967,6075
2019-01-22 19:58:00,19.967,19.967,19.967,19.967,1500
2019-01-22 19:59:00,19.941,19.941,19.941,19.941,9000
2019-01-23 04:00:00,19.627,19.641,19.567,19.567,16710
2019-01-23 04:01:00,19.567,19.567,19.542,19.542,9615
2019-01-23 04:07:00,19.544,19.544,19.542,19.542,9240
2019-01-23 04:08:00,19.55,19.55,19.547,19.547,9000
2019-01-23 04:13:00,19.612,19.612,19.612,19.612,5250
2019-01-23 04:14:00,19.612,19.612,19.612,19.612,1605
2019-01-23 04:19:00,19.617,19.618,19.617,19.617,9150
2019-01-23 04:20:00,19.614,19.627,19.614,19.615,8355
2019-01-23 04:21:00,19.611,19.611,19.611,19.611,1500
2019-01-23 04:22:00,19.611,19.611,19.611,19.611,3000
2019-01-23 04:24:00,19.611,19.611,19.611,19.611,3000
2019-01-23 04:25:00,19.611,19.611,19.611,19.611,3405
2019-01-23 04:27:00,19.61,19.61,19.61,19.61,1500
2019-01-23 04:29:00,19.611,19.611,19.61,19.61,7500
2019-01-23 04:31:00,19.603,19.603,19.601,19.601,3000
2019-01-23 04:33:00,19.625,19.627,19.625,19.625,7230
2019-01-23 04:34:00,19.626,19.626,19.626,19.626,1500
2019-01-23 04:43:00,19.647,19.647,19.647,19.647,6330
2019-01-23 04:53:00,19.665,19.665,19.665,19.665,8835
2019-01-23 05:01:00,19.65,19.667,19.65,19.667,45210
2019-01-23 05:05:00,19.68,19.68,19.68,19.68,1500
2019-01-23 05:16:00,19.719,19.719,19.719,19.719,1500
2019-01-23 05:22:00,19.715,19.715,19.715,19.715,1500
2019-01-23 05:24:00,19.691,19.7,19.673,19.675,10785
2019-01-23 05:27:00,19.715,19.715,19.715,19.715,3000
2019-01-23 05:31:00,19.703,19.703,19.703,19.703,1500
2019-01-23 05:34:00,19.711,19.711,19.711,19.711,1500
2019-01-23 05:35:00,19.703,19.703,19.703,19.703,12630
2019-01-23 05:36:00,19.699,19.699,19.699,19.699,2250
2019-01-23 05:38:00,19.677,19.677,19.674,19.674,7185
2019-01-23 05:40:00,19.691,19.691,19.691,19.691,1500
2019-01-23 05:45:00,19.667,19.672,19.633,19.633,103635
2019-01-23 05:48:00,19.665,19.673,19.665,19.673,7380
2019-01-23 05:51:00,19.693,19.696,19.693,19.696,5130
2019-01-23 05:55:00,19.716,19.717,19.683,19.683,6540
2019-01-23 05:56:00,19.677,19.677,19.67,19.67,19875
2019-01-23 05:59:00,19.651,19.653,19.65,19.653,15000
2019-01-23 06:05:00,19.698,19.698,19.698,19.698,1500
2019-01-23 06:06:00,19.667,19.667,19.667,19.667,1500
2019-01-23 06:16:00,19.66,19.66,19.66,19.66,4500
2019-01-23 06:19:00,19.642,19.642,19.633,19.633,27975
2019-01-23 06:24:00,19.634,19.634,19.634,19.634,1500
2019-01-23 06:27:00,19.634,19.634,19.633,19.633,47895
2019-01-23 06:33:00,19.615,19.615,19.615,19.615,2070
2019-01-23 06:37:00,19.64,19.64,19.64,19.64,1500
2019-01-23 06:45:00,19.64,19.643,19.64,19.643,4500
2019-01-23 06:47:00,19.653,19.653,19.653,19.653,2430
2019-01-23 06:48:00,19.653,19.653,19.653,19.653,1500
2019-01-23 06:49:00,19.634,19.634,19.634,19.634,3000
2019-01-23 06:57:00,19.657,19.657,19.657,19.657,1500
2019-01-23 06:59:00,19.657,19.657,19.657,19.657,13500
2019-01-23 07:00:00,19.657,19.68,19.657,19.68,22230
2019-01-23 07:01:00,19.673,19.673,19.673,19.673,3000
2019-01-23 07:02:00,19.667,19.671,19.65,19.65,22395
2019-01-23 07:03:00,19.667,19.667,19.667,19.667,1500
2019-01-23 07:04:00,19.656,19.656,19.653,19.653,9795
2019-01-23 07:05:00,19.65,19.66,19.65,19.66,7500
2019-01-23 07:10:00,19.66,19.66,19.66,19.66,3000
